fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
1105314,9040,NDB #,Foundation,"Bananas, ripe and slightly ripe, raw",28.0,115.0,g,"1 Banana, Peeled",32.2
1104812,20090,NDB #,Foundation,"Flour, rice, brown",102.0,100.0,g,"100 g",102.0
1104913,100256,NDB #,Foundation,"Flour, pastry, unenriched, unbleached",22.4,100.0,g,"100 g",22.4
1104962,100255,NDB #,Foundation,"Onions, white, raw",9.3,100.0,g,"100 g",9.3
1104705,16117,NDB #,Foundation,"Flour, soy, defatted",313.0,100.0,g,"100 g",313.0
1104766,16115,NDB #,Foundation,"Flour, soy, full-fat",254.0,100.0,g,"100 g",254.0
790646,100253,NDB #,Foundation,"Onions, yellow, raw",9.0,143.0,g,"1 Onion, Edible",12.9
790508,1001,NDB #,Foundation,"Butter, stick, salted",1.6,100.0,g,"100 g",1.6
790577,100252,NDB #,Foundation,"Onions, red, raw",11.4,197.0,g,"1 Onion, Edible",22.5
790276,100251,NDB #,Foundation,"Flour, corn, yellow, fine meal, enriched",30.1,100.0,g,"100 g",30.1
790146,20083,NDB #,Foundation,"Flour, bread, white, enriched, unbleached",35.9,100.0,g,"100 g",35.9
790214,20061,NDB #,Foundation,"Flour, rice, white, unenriched",22.9,100.0,g,"100 g",22.9
789951,20581,NDB #,Foundation,"Flour, wheat, all-purpose, enriched, unbleached",33.3,100.0,g,"100 g",33.3
789890,20081,NDB #,Foundation,"Flour, wheat, all-purpose, enriched, bleached",26.7,100.0,g,"100 g",26.7
790018,20481,NDB #,Foundation,"Flour, wheat, all-purpose, unenriched, unbleached",36.1,100.0,g,"100 g",36.1
790085,20080,NDB #,Foundation,"Flour, whole wheat, unenriched",136.0,100.0,g,"100 g",136.0
789828,1145,NDB #,Foundation,"Butter, stick, unsalted",1.6,100.0,g,"100 g",1.6
749420,10896,NDB #,Foundation,"Pork, cured, bacon, cooked, restaurant",36.5,6.3,g,"1 slice",2.3
748967,1123,NDB #,Foundation,"Eggs, Grade A, Large, egg whole",11.4,50.3,g,"1 egg, whole without shell",5.73
747693,11966,NDB #,Foundation,"Ketchup, restaurant",13.5,100.0,g,"100 g",13.5
747432,16502,NDB #,Foundation,"Beans, Dry, Flor de Mayo (0% moisture)",182.0,100.0,g,"100 g",182.0
747444,16514,NDB #,Foundation,"Beans, Dry, Black (0% moisture)",180.0,100.0,g,"100 g",180.0
747434,16504,NDB #,Foundation,"Beans, Dry, Tan (0% moisture)",198.0,100.0,g,"100 g",198.0
747440,16510,NDB #,Foundation,"Beans, Dry, Dark Red Kidney (0% moisture)",164.0,100.0,g,"100 g",164.0
747436,16506,NDB #,Foundation,"Beans, Dry, Carioca (0% moisture)",179.0,100.0,g,"100 g",179.0
747438,16508,NDB #,Foundation,"Beans, Dry, Light Red Kidney (0% moisture)",158.0,100.0,g,"100 g",158.0
747443,16513,NDB #,Foundation,"Beans, Dry, Small Red (0% moisture)",167.0,100.0,g,"100 g",167.0
747442,16512,NDB #,Foundation,"Beans, Dry, Small White (0% moisture)",182.0,100.0,g,"100 g",182.0
747446,16516,NDB #,Foundation,"Beans, Dry, Great Northern (0% moisture)",176.0,100.0,g,"100 g",176.0
747439,16509,NDB #,Foundation,"Beans, Dry, Pink (0% moisture)",164.0,100.0,g,"100 g",164.0
747447,11090,NDB #,Foundation,"Broccoli, raw",21.0,76.0,g,"1 cup, chopped",16.0
747448,9316,NDB #,Foundation,"Strawberries, raw",11.8,100.0,g,"100 g",11.8
747435,16505,NDB #,Foundation,"Beans, Dry, Light Tan (0% moisture)",178.0,100.0,g,"100 g",178.0
747445,16515,NDB #,Foundation,"Beans, Dry, Pinto (0% moisture)",170.0,100.0,g,"100 g",170.0
747433,16503,NDB #,Foundation,"Beans, Dry, Brown (0% moisture)",158.0,100.0,g,"100 g",158.0
747437,16507,NDB #,Foundation,"Beans, Dry, Cranberry (0% moisture)",166.0,100.0,g,"100 g",166.0
747441,16511,NDB #,Foundation,"Beans, Dry, Navy (0% moisture)",180.0,100.0,g,"100 g",180.0
747429,1062,NDB #,Foundation,"Cheese, American, restaurant",25.0,16.0,g,"1 slice",4.0
747431,16501,NDB #,Foundation,"Beans, Dry, Red (0% moisture)",152.0,100.0,g,"100 g",152.0
747430,16500,NDB #,Foundation,"Beans, Dry, Medium Red (0% moisture)",178.0,100.0,g,"100 g",178.0
746952,7129,NDB #,Foundation,"Ham, sliced, restaurant",20.3,16.2,g,"1 slice",3.29
746785,5666,NDB #,Foundation,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",29.1,155.0,g,"1 paired cooked w, crumbles",45.1
746784,19335,NDB #,Foundation,"Sugars, granulated",0.3,188.0,g,"1 cup",0.564
746784,19335,NDB #,Foundation,"Sugars, granulated",0.3,4.0,g,"1 teaspoon",0.012
746780,7089,NDB #,Foundation,"Sausage, Italian, pork, mild, cooked, pan-fried",18.6,86.6,g,"1 link, medium",16.1
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",18.9,27.9,g,"1 link",5.27
746783,7919,NDB #,Foundation,"Sausage, turkey, breakfast links, mild, raw",18.9,450.0,g,"1 package",85.0
746782,1077,NDB #,Foundation,"Milk, whole, 3.25% milkfat, with added vitamin D",11.9,249.0,g,"1 cup",29.6
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",30.1,80.4,g,"1 link, medium",24.2
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",30.1,185.0,g,"1 cup, ground",55.7
746781,100173,NDB #,Foundation,"Sausage, pork, chorizo, link or ground, cooked, pan-fried",30.1,186.0,g,"1 link, long",56.0
746779,7954,NDB #,Foundation,"Sausage, breakfast sausage, beef, pre-cooked, unprepared",19.7,18.6,g,"1 link",3.66
746777,6164,NDB #,Foundation,"Sauce, salsa, ready-to-serve",15.2,35.7,g,"2 tablespoon",5.43
746775,2047,NDB #,Foundation,"Salt, table, iodized",0.0,6.1,g,"1 teaspoon",0.0
746778,1079,NDB #,Foundation,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",12.0,245.0,g,"1 cup",29.4
746776,1085,NDB #,Foundation,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",12.5,246.0,g,"1 cup",30.8
746771,9202,NDB #,Foundation,"Oranges, raw, navels",10.7,140.0,g,"1 each,  2-7/8 dia",15.0
746771,9202,NDB #,Foundation,"Oranges, raw, navels",10.7,165.0,g,"1 cup, sections no membranes",17.7
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,55.0,g,"1 wedge, small (1/8 of small melon)",7.15
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,552.0,g,"1 each, medium (about 5 dia)",71.8
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,156.0,g,"1 cup, diced",20.3
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,138.0,g,"10 pieces, balls",17.9
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,160.0,g,"1 cup, cubes",20.8
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,814.0,g,"1 each, large (about 6-1/2 dia)",106.0
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,441.0,g,"1 each, small (about 4-1/4 dia)",57.3
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,102.0,g,"1 wedge, large (1/8 of large melon)",13.3
746770,9181,NDB #,Foundation,"Melons, cantaloupe, raw",13.0,69.0,g,"1 wedge, medium (1/8 of medium melon)",8.97
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",5.7,148.0,g,"1 each, small",8.44
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",5.7,230.0,g,"1 each, large",13.1
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",5.7,178.0,g,"1 each, medium",10.1
746773,9412,NDB #,Foundation,"Pears, raw, bartlett",5.7,140.0,g,"1 cup, slices",7.98
746772,1082,NDB #,Foundation,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",12.0,246.0,g,"1 cup",29.5
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",13.0,41.8,g,"3 pieces",5.43
746774,36622,NDB #,Foundation,"Restaurant, Chinese, sweet and sour pork",13.0,611.0,g,"1 order",79.4
746767,1040,NDB #,Foundation,"Cheese, swiss",33.4,10.9,g,"1 slice, thin",3.64
746767,1040,NDB #,Foundation,"Cheese, swiss",33.4,21.9,g,"1 slice, regular",7.32
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",67.6,149.0,g,"1 cup",101.0
746768,9094,NDB #,Foundation,"Figs, dried, uncooked",67.6,8.4,g,"1 each",5.68
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",19.7,129.0,g,"0.5 cup",25.4
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",19.7,258.0,g,"1 cup",50.8
746766,1036,NDB #,Foundation,"Cheese, ricotta, whole milk",19.7,64.6,g,"0.2 cup",12.7
746765,1227,NDB #,Foundation,"Cheese, dry white, queso seco",26.7,97.3,g,"1 cup, grated",26.0
746769,11251,NDB #,Foundation,"Lettuce, cos or romaine, raw",13.7,581.0,g,"1 bunch",79.6
746763,13236,NDB #,Foundation,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8 fat, choice, cooked, grilled",20.0,360.0,g,"1 steak, cooked",72.0
746764,11130,NDB #,Foundation,"Carrots, frozen, unprepared",10.8,100.0,g,"100 g",10.8
746761,23359,NDB #,Foundation,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",11.9,788.0,g,"1 roast, raw",93.8
746762,13468,NDB #,Foundation,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8 fat, select, raw",10.7,525.0,g,"1 steak, raw",56.2
746760,23362,NDB #,Foundation,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0 fat, select, raw",11.4,690.0,g,"1 roast, raw",78.7
746758,23377,NDB #,Foundation,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0 fat, select, cooked, roasted",13.7,462.0,g,"1 roast, cooked",63.3
746759,23385,NDB #,Foundation,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8 fat, choice, raw",11.3,284.0,g,"1 steak, raw",32.1
335240,18075,NDB #,Foundation,"Bread, whole-wheat, commercially prepared",76.6,32.1,g,"1 slice",24.6
334720,36408,NDB #,Foundation,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",53.6,126.0,g,"1 piece",67.5
334628,36412,NDB #,Foundation,"Restaurant, Latino, tamale, pork",26.2,142.0,g,"1 piece",37.2
334536,36602,NDB #,Foundation,"Restaurant, Chinese, fried rice, without meat",9.7,133.0,g,"1 cup",12.9
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",22.7,107.0,g,"1 can, drained solids",24.3
334194,15121,NDB #,Foundation,"Fish, tuna, light, canned in water, drained solids",22.7,142.0,g,"1 can, total can contents",32.2
333476,15066,NDB #,Foundation,"Fish, pollock, raw",16.1,177.0,g,"1 fillet",28.5
333374,15033,NDB #,Foundation,"Fish, haddock, raw",21.1,176.0,g,"1 fillet",37.1
333281,100193,NDB #,Foundation,"Tomatoes, canned, red, ripe, diced",9.8,245.0,g,"1 cup",24.0
333008,100192,NDB #,Foundation,"Cookies, oatmeal, soft, with raisins",32.4,27.0,g,"1 cookie",8.75
332791,9533,NDB #,Foundation,"Olives, green, Manzanilla, stuffed with pimiento",12.4,3.2,g,"1 olive",0.397
332397,7028,NDB #,Foundation,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",18.8,13.5,g,"1 slice",2.54
332282,6931,NDB #,Foundation,"Sauce, pasta, spaghetti/marinara, ready-to-serve",18.5,135.0,g,"1 serving, 1/2 cup",25.0
331960,5746,NDB #,Foundation,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",32.0,174.0,g,"1 piece",55.7
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",22.4,94.7,g,"1 drumstick, without skin",21.2
331897,5671,NDB #,Foundation,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",22.4,104.0,g,"1 drumstick, with skin",23.3
330458,4047,NDB #,Foundation,"Oil, coconut",0.0,11.6,g,"1 tablespoon, liquid oil",0.0
330415,1285,NDB #,Foundation,"Yogurt, Greek, strawberry, nonfat",10.4,150.0,g,"1 container, 5.3 oz",15.6
330137,1256,NDB #,Foundation,"Yogurt, Greek, plain, nonfat",10.7,156.0,g,"1 container",16.7
329716,1137,NDB #,Foundation,"Egg, yolk, dried",26.0,28.4,g,"1 oz",7.38
329716,1137,NDB #,Foundation,"Egg, yolk, dried",26.0,67.0,g,"1 cup, sifted",17.4
329716,1137,NDB #,Foundation,"Egg, yolk, dried",26.0,4.0,g,"1 tablespoon",1.04
329596,1126,NDB #,Foundation,"Egg, yolk, raw, frozen, pasteurized",11.2,28.4,g,"1 oz",3.18
329370,1029,NDB #,Foundation,"Cheese, mozzarella, low moisture, part-skim",27.2,86.2,g,"1 cup",23.4
329490,1133,NDB #,Foundation,"Egg, whole, dried",44.6,28.4,g,"1 oz",12.7
329490,1133,NDB #,Foundation,"Egg, whole, dried",44.6,5.0,g,"1 tablespoon",2.23
329490,1133,NDB #,Foundation,"Egg, whole, dried",44.6,85.0,g,"1 cup, sifted",37.9
328841,1015,NDB #,Foundation,"Cheese, cottage, lowfat, 2% milkfat",8.9,220.0,g,"1 cup",19.6
328637,1009,NDB #,Foundation,"Cheese, cheddar",26.8,105.0,g,"1 cup",28.1
328637,1009,NDB #,Foundation,"Cheese, cheddar",26.8,17.0,g,"1 slice",4.56
327357,9191,NDB #,Foundation,"Nectarines, raw",8.8,143.0,g,"1 cup,  slices",12.6
327357,9191,NDB #,Foundation,"Nectarines, raw",8.8,140.0,g,"1 serving, NLEA",12.3
327357,9191,NDB #,Foundation,"Nectarines, raw",8.8,142.0,g,"1 each,  2-1/2 dia",12.5
327357,9191,NDB #,Foundation,"Nectarines, raw",8.8,156.0,g,"1 each, 2-3/4 dia",13.7
327357,9191,NDB #,Foundation,"Nectarines, raw",8.8,129.0,g,"1 each, 2-1/3 dia",11.4
327046,9148,NDB #,Foundation,"Kiwifruit, green, raw",15.7,100.0,g,"100 g",15.7
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",47.7,6.0,g,"1 teaspoon",2.86
326698,2046,NDB #,Foundation,"Mustard, prepared, yellow",47.7,249.0,g,"1 cup",119.0
326196,11236,NDB #,Foundation,"Kale, frozen, cooked, boiled, drained, without salt",25.0,118.0,g,"1 cup, cooked",29.5
325871,18069,NDB #,Foundation,"Bread, white, commercially prepared",26.9,27.3,g,"1 slice",7.34
325524,12537,NDB #,Foundation,"Seeds, sunflower seed kernels, dry roasted, with salt added",358.0,127.0,g,"1 cup",455.0
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",8.0,147.0,g,"1 serving, NLEA ",11.8
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",8.0,161.0,g,"1 fruit, medium (2-2/3 dia)",12.9
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",8.0,225.0,g,"1 fruit, extra large (3 dia)",18.0
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",8.0,173.0,g,"1 fruit, large (2-3/4 dia)",13.8
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",8.0,154.0,g,"1 cup, slices with skin",12.3
325430,9236,NDB #,Foundation,"Peaches, yellow, raw",8.0,147.0,g,"1 fruit, small (2-1/2 dia)",11.8
325198,1042,NDB #,Foundation,"Cheese, pasteurized process, American, vitamin D fortified",25.1,20.6,g,"1 slice",5.17
325287,9123,NDB #,Foundation,"Grapefruit juice, white, canned or bottled, unsweetened",9.6,257.0,g,"1 cup",24.7
325036,1032,NDB #,Foundation,"Cheese, parmesan, grated",34.9,7.6,g,"1 tablespoon",2.65
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",169.0,32.0,g,"2 tablespoon",54.1
324860,16098,NDB #,Foundation,"Peanut butter, smooth style, with salt",169.0,258.0,g,"1 cup",436.0
324653,11937,NDB #,Foundation,"Pickles, cucumber, dill or kosher dill",7.1,40.4,g,"1 spear",2.87
324317,11296,NDB #,Foundation,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",20.4,20.2,g,"1 piece",4.12
323793,1173,NDB #,Foundation,"Egg, white, dried",87.6,107.0,g,"1 cup, sifted",93.7
323793,1173,NDB #,Foundation,"Egg, white, dried",87.6,7.0,g,"1 tablespoon",6.13
323604,1171,NDB #,Foundation,"Egg, whole, raw, frozen, pasteurized",11.2,28.4,g,"1 oz",3.18
323697,1172,NDB #,Foundation,"Egg, white, raw, frozen, pasteurized",10.6,28.4,g,"1 oz",3.01
323505,11233,NDB #,Foundation,"Kale, raw",32.7,20.6,g,"1 cup, pieces of ~1",6.74
323294,12563,NDB #,Foundation,"Nuts, almonds, dry roasted, with salt added",258.0,135.0,g,"1 cup, whole",348.0
323121,7022,NDB #,Foundation,"Frankfurter, beef, unheated",11.5,48.6,g,"1 piece",5.59
321611,11056,NDB #,Foundation,"Beans, snap, green, canned, regular pack, drained solids",12.7,129.0,g,"1 cup, drained",16.4
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",11.9,152.0,g,"1 cup",18.1
321360,100147,NDB #,Foundation,"Tomatoes, grape, raw",11.9,49.7,g,"5 tomatoes",5.91
321358,16158,NDB #,Foundation,"Hummus, commercial",71.1,33.9,g,"2 tablespoon",24.1
